input_index,reference,sentiment,text_key,title,author,date,period,mode,genre,gender,birthdate,nationality,role,source,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60
422,MacDonald_StGeorgean_2,0.9982,MacDonald_StGeorgean,"St. George and St. Michael, Volume 1","MacDonald, George",1876.0,,,,m,1824.0,Scottish,,pb-manual,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,5.67,0.0,0.0,0.0,8.85,15.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.08,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,56.16,0.0,0.0,2.29,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,2.83,0.45,1.57,0.0,0.0,0.17,0.0,0.0,0.0
423,MacDonald_StGeorgean_3,0.9988,MacDonald_StGeorgean,"St. George and St. Michael, Volume 1","MacDonald, George",1876.0,,,,m,1824.0,Scottish,,pb-manual,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,5.79,3.96,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,28.99,0.0,0.0,0.0,3.42,0.0,0.0,12.12,1.44,0.12,0.0,5.35,0.0,5.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32,0.0,0.01,0.0,0.0,1.58,1.2
424,MacDonald_StGeorgean_4,0.9967,MacDonald_StGeorgean,"St. George and St. Michael, Volume 1","MacDonald, George",1876.0,,,,m,1824.0,Scottish,,pb-manual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,12.46,0.0,0.0,15.7,2.57,0.0,0.0,2.27,0.0,2.17,0.0,0.0,0.0,0.0,7.12,0.0,7.78,0.0,0.0,0.0,5.1,0.14,1.55,0.0,0.0,24.26,0.0,0.0,0.51,0.0,1.78,0.12,6.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0,3.58,0.0,0.0,0.0,0.0
425,MacDonald_StGeorgean_5,-0.9837,MacDonald_StGeorgean,"St. George and St. Michael, Volume 1","MacDonald, George",1876.0,,,,m,1824.0,Scottish,,pb-manual,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,8.13,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,78.63,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,12.64,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
426,MacDonald_TheLightPr_1,-0.0511,MacDonald_TheLightPr,The Light Princess,"MacDonald, George",1867.0,,,,m,1824.0,Scottish,,pb-manual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.9,1.76,11.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.42,0.0,0.0,2.71,0.0,0.0,0.98,0.0,14.04,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.56,0.0,0.0,0.0,0.0,0.0,0.0
427,MacDonald_TheLightPr_2,0.9982,MacDonald_TheLightPr,The Light Princess,"MacDonald, George",1867.0,,,,m,1824.0,Scottish,,pb-manual,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.07,0.0,0.0,22.85,0.0,0.0,6.28,0.0,0.0,0.0,2.28,1.94,24.82,0.0,0.0,5.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,5.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.52,0.0,5.36,0.0,1.12,0.0,0.0,0.0,0.6
428,MacDonald_TheLightPr_3,0.9991,MacDonald_TheLightPr,The Light Princess,"MacDonald, George",1867.0,,,,m,1824.0,Scottish,,pb-manual,0.0,0.0,3.86,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,4.16,0.0,0.0,0.0,0.0,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.43,0.0,0.0,0.0,0.0,0.0,11.26
429,MacDonald_TheLightPr_4,0.9976,MacDonald_TheLightPr,The Light Princess,"MacDonald, George",1867.0,,,,m,1824.0,Scottish,,pb-manual,53.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,MacDonald_TheLightPr_5,-0.9612,MacDonald_TheLightPr,The Light Princess,"MacDonald, George",1867.0,,,,m,1824.0,Scottish,,pb-manual,0.01,0.01,10.69,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,50.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,38.6,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
431,MacDonald_ThePrinces_1,0.9994,MacDonald_ThePrinces,The Princess and Curdie,"MacDonald, George",1883.0,,,,m,1824.0,Scottish,,pb-manual,0.0,0.0,1.21,0.0,14.0,0.0,0.0,0.0,1.68,34.76,0.0,0.0,13.1,0.0,0.0,0.0,5.36,0.0,0.0,5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,12.57,0.0,0.0,0.0,0.0,0.0,5.05
432,MacDonald_ThePrinces_2,0.9978,MacDonald_ThePrinces,The Princess and Curdie,"MacDonald, George",1883.0,,,,m,1824.0,Scottish,,pb-manual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.86,0.0,0.0,0.0,0.0,13.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,MacDonald_ThePrinces_3,0.9998,MacDonald_ThePrinces,The Princess and Curdie,"MacDonald, George",1883.0,,,,m,1824.0,Scottish,,pb-manual,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,35.41,0.01,11.06,6.35,3.42,0.01,25.3,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,7.2,0.01,0.01,0.01,4.09,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2.39,0.01,4.51,0.01,0.01,0.01,0.01,0.01,0.01
434,MacDonald_ThePrinces_4,0.9988,MacDonald_ThePrinces,The Princess and Curdie,"MacDonald, George",1883.0,,,,m,1824.0,Scottish,,pb-manual,9.74,0.0,0.0,0.0,0.0,0.0,19.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.01,0.0,0.0,7.83,0.0,1.69,0.0,0.0,0.0,0.0,35.47,0.0,0.0,0.0,0.0,13.83,0.0,0.0,0.0,0.0,0.0,0.0
435,MacDonald_ThePrinces_5,0.8779,MacDonald_ThePrinces,The Princess and Curdie,"MacDonald, George",1883.0,,,,m,1824.0,Scottish,,pb-manual,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,98.37,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
436,MacDonald_ThePrinces2_1,0.9985,MacDonald_ThePrinces2,The Princess and the Goblin,"MacDonald, George",1872.0,,,,m,1824.0,Scottish,,pb-manual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.02,0.0,0.0,0.0,0.0,87.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,MacDonald_ThePrinces2_2,0.9994,MacDonald_ThePrinces2,The Princess and the Goblin,"MacDonald, George",1872.0,,,,m,1824.0,Scottish,,pb-manual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
